YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Topic,Category,Question,Response,Age,Gender,RaceEthnicity,RiskFactor,RiskFactorResponse,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,Numerator,Sample_Size,LocationID,TopicID,CategoryID,QuestionID,ResponseID,DataValueTypeID,AgeID,GenderID,RaceEthnicityID,RiskFactorID,RiskFactorResponseID,GeoLocation,Geographic Level
2016,2017,TX,Texas,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Female,All races,All participants,Total,%,Crude Prevalence,20.25,,,14.6,26.91,,429,48,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GF,ALLRACE,RFAPAR,RFTOT,POINT (-99.4267702059996 31.8272404070004),
2016,2017,GA,Georgia,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,1.47,,,0.54,3.18,,1213,13,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-83.6275803459996 32.8396810930004),
2016,2017,DE,Delaware,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,1.21,,,0.51,2.42,,836,10,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-75.5777411679996 39.0088306670004),
2016,2017,CT,Connecticut,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,9,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-72.6498409519996 41.5626610200004),
2016,2017,HI,Hawaii,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,15,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-157.857749402999 21.3048504350004),
2016,2017,WI,Wisconsin,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,55,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-89.8163707419996 44.3931911740004),
2016,2017,ND,North Dakota,NSCH,Service Utilization,Need,Percentage of children who needed vision care in the past 12 months but did not receive it,Yes,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,38,TUTL,CNEED,CHNEED,RYES,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-100.118421048999 47.4753197790004),
2016,2017,OR,Oregon,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,67.65,,,63.83,71.31,,1511,41,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-120.155031325999 44.5674494240004),
2016,2017,MD,Maryland,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.39,,,0.06,1.31,,618,24,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,WHT,RFAPAR,RFTOT,POINT (-76.6092601109996 39.2905809640004),
2016,2017,WA,Washington,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,124,53,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-120.470010789999 47.5222786290004),
2016,2017,NC,North Carolina,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,37,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-79.1592504629996 35.4662209750004),
2016,2017,NC,North Carolina,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,1.05,,,0.33,2.48,,471,37,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-79.1592504629996 35.4662209750004),
2016,2017,LA,Louisiana,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,55.74,,,47.15,64.08,,252,22,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,WHT,RFAPAR,RFTOT,POINT (-92.4456800709996 31.3126606440004),
2016,2017,KY,Kentucky,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,21,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-84.7749710479996 37.6459702710004),
2016,2017,IN,Indiana,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Female,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,58,18,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GF,OTH,RFAPAR,RFTOT,POINT (-86.1499601939996 39.7669104520004),
2016,2017,TN,Tennessee,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,58.08,,,53.38,62.66,,963,47,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-85.7744909139996 35.6809405800004),
2016,2017,AL,Alabama,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Female,All races,All participants,Total,%,Crude Prevalence,72.3,,,66.68,77.44,,616,1,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GF,ALLRACE,RFAPAR,RFTOT,POINT (-86.6318607619996 32.8405711220004),
2016,2017,ID,Idaho,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,16,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-114.363730041999 43.6826300050004),
2016,2017,MI,Michigan,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,All genders,All races,All participants,Total,%,Crude Prevalence,42.27,,,37.72,46.92,,1168,26,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GALL,ALLRACE,RFAPAR,RFTOT,POINT (-84.7143902699996 44.6613195430005),
2016,2017,NM,New Mexico,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,35,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-106.240580984999 34.5208809520004),
2016,2017,NH,New Hampshire,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,33,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-71.5003609199996 43.6559501130004),
2016,2017,IA,Iowa,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.86,,,0.32,1.87,,695,19,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-93.8164905559996 42.4694009130004),
2016,2017,DE,Delaware,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,72,10,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-75.5777411679996 39.0088306670004),
2016,2017,AR,Arkansas,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,75,5,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-92.2744907429996 34.7486501240004),
2016,2017,PA,Pennsylvania,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,All genders,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,57,42,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GALL,BLK,RFAPAR,RFTOT,POINT (-77.8607002939996 40.7937301520004),
2016,2017,NY,New York,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,36,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,BLK,RFAPAR,RFTOT,POINT (-75.5439704269996 42.8270010320004),
2016,2017,VA,Virginia,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Male,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,104,51,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GM,OTH,RFAPAR,RFTOT,POINT (-78.4578904629996 37.5426806740004),
2016,2017,KS,Kansas,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,0.71,,,0.01,4.65,,109,20,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-98.2007812269996 38.3477403000004),
2016,2017,KY,Kentucky,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,60,21,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-84.7749710479996 37.6459702710004),
2016,2017,NJ,New Jersey,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Clinic,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.77,,,0.13,2.46,,373,34,TUTL,CPTYP,CHPTYP,RCLNC,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-74.2736912879996 40.1305700480004),
2016,2017,PA,Pennsylvania,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,All genders,Other,All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,98,42,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GALL,OTH,RFAPAR,RFTOT,POINT (-77.8607002939996 40.7937301520004),
2016,2017,OR,Oregon,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Female,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,59,41,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GF,HISP,RFAPAR,RFTOT,POINT (-120.155031325999 44.5674494240004),
2016,2017,TN,Tennessee,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Male,All races,All participants,Total,%,Crude Prevalence,45.07,,,38.77,51.49,,497,47,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GM,ALLRACE,RFAPAR,RFTOT,POINT (-85.7744909139996 35.6809405800004),
2016,2017,OR,Oregon,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Pediatrician or other general doctor?s office,0-17 years,Female,All races,All participants,Total,%,Crude Prevalence,40.51,,,33.77,47.53,,545,41,TUTL,CPTYP,CHPTYP,RPED,,AGE017,GF,ALLRACE,RFAPAR,RFTOT,POINT (-120.155031325999 44.5674494240004),
2016,2017,IN,Indiana,NSCH,Service Utilization,Screening,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters",Yes,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,61.53,,,55.25,67.53,,565,18,TUTL,CSCRN,CHSCRN,RYES,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-86.1499601939996 39.7669104520004),
2016,2017,PA,Pennsylvania,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",School,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,42,TUTL,CPTYP,CHPTYP,RSCHL,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-77.8607002939996 40.7937301520004),
2016,2017,MN,Minnesota,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Other,0-17 years,Male,"White, non-Hispanic",All participants,Total,%,Crude Prevalence,0.23,,,0.01,1.12,,528,27,TUTL,CPTYP,CHPTYP,COTH,,AGE017,GM,WHT,RFAPAR,RFTOT,POINT (-94.7942005029996 46.3556487360004),
2016,2017,NM,New Mexico,NSCH,Visual Function,Blind or Difficulty Seeing,Percentage of children who are blind or have problems with seeing even when wearing glasses,Yes,0-17 years,All genders,"Hispanic, any race",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,605,35,TVFUNC,CBLIND,CHBLND,RYES,,AGE017,GALL,HISP,RFAPAR,RFTOT,POINT (-106.240580984999 34.5208809520004),
2016,2017,MO,Missouri,NSCH,Service Utilization,Provider Type,"Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other",Eye doctor or eye specialist,0-17 years,Male,"Black, non-Hispanic",All participants,Total,%,Crude Prevalence,,#,Value suppressed,,,,,29,TUTL,CPTYP,CHPTYP,REYESP,,AGE017,GM,BLK,RFAPAR,RFTOT,POINT (-92.5663000529996 38.6357907760004),
